datePulled,contract,type,expiry,strike,bid,ask,volume,oi,lastTrd,impVol
2020-08-18,SPY200821C00237000,CALL,2020-08-21,237.00,0.00,0.00,-,1,2020-07-09 4:59PM EDT,0.00%
2020-08-18,SPY200821C00238000,CALL,2020-08-21,238.00,98.11,98.43,20,5,2020-07-17 3:43PM EDT,0.00%
2020-08-18,SPY200821C00239000,CALL,2020-08-21,239.00,99.57,99.79,1,12,2020-08-13 12:21PM EDT,125.00%
2020-08-18,SPY200821C00240000,CALL,2020-08-21,240.00,98.55,98.79,27,179,2020-08-14 2:25PM EDT,123.83%
2020-08-18,SPY200821C00241000,CALL,2020-08-21,241.00,97.57,97.82,1,15,2020-08-06 3:30PM EDT,129.30%
2020-08-18,SPY200821C00242000,CALL,2020-08-21,242.00,96.57,96.79,1,4,2020-08-06 2:43PM EDT,121.09%
2020-08-18,SPY200821C00243000,CALL,2020-08-21,243.00,95.55,95.79,46,41,2020-08-13 1:07PM EDT,119.53%
2020-08-18,SPY200821C00244000,CALL,2020-08-21,244.00,94.57,94.84,2,12,2020-07-31 2:58PM EDT,128.71%
2020-08-18,SPY200821C00245000,CALL,2020-08-21,245.00,93.57,93.81,1,"1,185",2020-08-13 11:13AM EDT,121.88%
2020-08-18,SPY200821C00246000,CALL,2020-08-21,246.00,92.57,92.81,29,331,2020-08-13 3:10PM EDT,120.31%
2020-08-18,SPY200821C00247000,CALL,2020-08-21,247.00,91.57,91.82,1,964,2020-08-11 1:44PM EDT,121.09%
2020-08-18,SPY200821C00248000,CALL,2020-08-21,248.00,90.55,90.82,3,570,2020-07-30 11:01AM EDT,119.53%
2020-08-18,SPY200821C00249000,CALL,2020-08-21,249.00,89.59,89.84,4,871,2020-08-17 1:44PM EDT,121.48%
2020-08-18,SPY200821C00250000,CALL,2020-08-21,250.00,88.58,88.82,15,"2,524",2020-08-18 10:21AM EDT,116.80%
2020-08-18,SPY200821C00251000,CALL,2020-08-21,251.00,87.55,87.79,5,250,2020-07-30 10:24AM EDT,108.98%
2020-08-18,SPY200821C00252000,CALL,2020-08-21,252.00,86.59,86.80,1,966,2020-08-14 10:42AM EDT,110.16%
2020-08-18,SPY200821C00253000,CALL,2020-08-21,253.00,85.57,85.82,1,"1,735",2020-08-14 10:42AM EDT,112.50%
2020-08-18,SPY200821C00254000,CALL,2020-08-21,254.00,71.11,71.30,89,"1,151",2020-07-09 8:14PM EDT,0.00%
2020-08-18,SPY200821C00255000,CALL,2020-08-21,255.00,83.57,83.81,2,"1,979",2020-08-17 1:39PM EDT,108.20%
2020-08-18,SPY200821C00256000,CALL,2020-08-21,256.00,82.60,82.84,2,"1,089",2020-07-24 2:48PM EDT,111.72%
2020-08-18,SPY200821C00257000,CALL,2020-08-21,257.00,81.60,81.80,1,"1,026",2020-08-10 2:19PM EDT,103.52%
2020-08-18,SPY200821C00258000,CALL,2020-08-21,258.00,80.58,80.82,11,"1,463",2020-07-30 12:21PM EDT,105.86%
2020-08-18,SPY200821C00259000,CALL,2020-08-21,259.00,79.58,79.82,11,230,2020-07-30 12:21PM EDT,104.49%
2020-08-18,SPY200821C00260000,CALL,2020-08-21,260.00,78.58,78.83,7,508,2020-08-18 10:58AM EDT,104.69%
2020-08-18,SPY200821C00261000,CALL,2020-08-21,261.00,77.57,77.83,3,"1,190",2020-08-17 2:52PM EDT,103.32%
2020-08-18,SPY200821C00262000,CALL,2020-08-21,262.00,76.57,76.82,10,919,2020-07-30 11:23AM EDT,100.39%
2020-08-18,SPY200821C00263000,CALL,2020-08-21,263.00,75.57,75.82,4,537,2020-08-12 12:27PM EDT,99.22%
2020-08-18,SPY200821C00264000,CALL,2020-08-21,264.00,74.57,74.82,1,"1,419",2020-08-17 12:48PM EDT,97.66%
2020-08-18,SPY200821C00265000,CALL,2020-08-21,265.00,73.57,73.81,4,"1,069",2020-08-14 12:35PM EDT,94.92%
2020-08-18,SPY200821C00266000,CALL,2020-08-21,266.00,72.57,72.82,1,"1,652",2020-07-21 11:12AM EDT,95.12%
2020-08-18,SPY200821C00267000,CALL,2020-08-21,267.00,71.58,71.82,1,766,2020-08-14 12:30PM EDT,93.75%
2020-08-18,SPY200821C00268000,CALL,2020-08-21,268.00,70.59,70.82,1,983,2020-08-13 11:41AM EDT,92.58%
2020-08-18,SPY200821C00269000,CALL,2020-08-21,269.00,69.64,69.73,1,901,2020-08-06 9:30AM EDT,0.00%
2020-08-18,SPY200821C00270000,CALL,2020-08-21,270.00,68.60,68.81,6,"1,720",2020-08-18 9:30AM EDT,88.28%
2020-08-18,SPY200821C00271000,CALL,2020-08-21,271.00,67.65,67.72,1,509,2020-08-14 2:48PM EDT,0.00%
2020-08-18,SPY200821C00272000,CALL,2020-08-21,272.00,66.64,66.73,1,"1,343",2020-08-04 9:51AM EDT,0.00%
2020-08-18,SPY200821C00273000,CALL,2020-08-21,273.00,65.64,65.76,9,500,2020-08-17 12:04PM EDT,71.88%
2020-08-18,SPY200821C00274000,CALL,2020-08-21,274.00,64.60,64.72,6,551,2020-08-18 9:59AM EDT,0.00%
2020-08-18,SPY200821C00275000,CALL,2020-08-21,275.00,63.64,63.73,35,"6,028",2020-08-18 12:41PM EDT,0.00%
2020-08-18,SPY200821C00276000,CALL,2020-08-21,276.00,62.64,62.73,1,647,2020-08-10 2:46PM EDT,0.00%
2020-08-18,SPY200821C00277000,CALL,2020-08-21,277.00,61.64,61.73,3,729,2020-08-17 2:52PM EDT,0.00%
2020-08-18,SPY200821C00278000,CALL,2020-08-21,278.00,60.65,60.74,1,"1,063",2020-08-13 9:51AM EDT,0.00%
2020-08-18,SPY200821C00279000,CALL,2020-08-21,279.00,59.64,59.74,5,596,2020-08-18 9:59AM EDT,0.00%
2020-08-18,SPY200821C00280000,CALL,2020-08-21,280.00,58.67,58.74,49,"5,611",2020-08-18 12:20PM EDT,0.00%
2020-08-18,SPY200821C00281000,CALL,2020-08-21,281.00,57.64,57.72,2,483,2020-08-18 10:00AM EDT,0.00%
2020-08-18,SPY200821C00282000,CALL,2020-08-21,282.00,56.66,56.73,1,854,2020-08-17 10:27AM EDT,0.00%
2020-08-18,SPY200821C00283000,CALL,2020-08-21,283.00,55.64,55.73,12,"3,437",2020-08-14 2:21PM EDT,0.00%
2020-08-18,SPY200821C00284000,CALL,2020-08-21,284.00,54.65,54.81,377,"1,107",2020-08-10 1:34PM EDT,70.51%
2020-08-18,SPY200821C00285000,CALL,2020-08-21,285.00,53.65,53.74,3,"4,931",2020-08-18 9:30AM EDT,0.00%
2020-08-18,SPY200821C00286000,CALL,2020-08-21,286.00,52.66,52.73,2,"2,109",2020-08-12 12:27PM EDT,0.00%
2020-08-18,SPY200821C00287000,CALL,2020-08-21,287.00,51.65,51.76,1,"1,749",2020-08-17 11:10AM EDT,57.03%
2020-08-18,SPY200821C00288000,CALL,2020-08-21,288.00,50.65,50.74,2,"1,807",2020-08-18 10:32AM EDT,0.00%
2020-08-18,SPY200821C00289000,CALL,2020-08-21,289.00,49.65,49.73,1,"2,115",2020-08-18 9:30AM EDT,0.00%
2020-08-18,SPY200821C00290000,CALL,2020-08-21,290.00,48.66,48.74,38,"5,552",2020-08-18 11:45AM EDT,0.00%
2020-08-18,SPY200821C00291000,CALL,2020-08-21,291.00,47.66,47.74,19,"1,468",2020-08-18 11:40AM EDT,0.00%
2020-08-18,SPY200821C00292000,CALL,2020-08-21,292.00,46.67,46.75,2,"1,438",2020-08-14 12:12PM EDT,46.88%
2020-08-18,SPY200821C00293000,CALL,2020-08-21,293.00,45.66,45.74,5,"1,943",2020-08-17 11:42AM EDT,0.00%
2020-08-18,SPY200821C00294000,CALL,2020-08-21,294.00,44.68,44.75,29,"1,845",2020-08-17 3:12PM EDT,43.75%
2020-08-18,SPY200821C00295000,CALL,2020-08-21,295.00,43.65,43.75,28,"4,379",2020-08-18 11:25AM EDT,43.75%
2020-08-18,SPY200821C00296000,CALL,2020-08-21,296.00,42.67,42.74,6,"2,237",2020-08-17 2:58PM EDT,0.00%
2020-08-18,SPY200821C00297000,CALL,2020-08-21,297.00,41.68,41.75,3,"1,918",2020-08-13 12:24PM EDT,40.63%
2020-08-18,SPY200821C00298000,CALL,2020-08-21,298.00,40.66,40.74,1,"1,395",2020-08-18 10:28AM EDT,0.00%
2020-08-18,SPY200821C00299000,CALL,2020-08-21,299.00,39.59,39.73,23,"2,911",2020-08-18 12:15PM EDT,0.00%
2020-08-18,SPY200821C00300000,CALL,2020-08-21,300.00,38.65,38.75,39,"10,525",2020-08-18 11:33AM EDT,39.06%
2020-08-18,SPY200821C00301000,CALL,2020-08-21,301.00,37.67,37.75,11,"2,971",2020-08-18 12:46PM EDT,37.50%
2020-08-18,SPY200821C00302000,CALL,2020-08-21,302.00,36.65,36.75,53,"3,489",2020-08-18 12:15PM EDT,35.94%
2020-08-18,SPY200821C00303000,CALL,2020-08-21,303.00,35.69,35.77,12,"3,269",2020-08-18 12:49PM EDT,41.80%
2020-08-18,SPY200821C00304000,CALL,2020-08-21,304.00,34.63,34.74,7,"3,281",2020-08-18 12:10PM EDT,0.00%
2020-08-18,SPY200821C00305000,CALL,2020-08-21,305.00,33.66,33.73,86,"51,020",2020-08-18 12:39PM EDT,0.00%
2020-08-18,SPY200821C00306000,CALL,2020-08-21,306.00,32.68,32.75,8,"2,912",2020-08-18 12:45PM EDT,32.81%
2020-08-18,SPY200821C00307000,CALL,2020-08-21,307.00,31.66,31.75,98,"11,425",2020-08-18 10:30AM EDT,31.25%
2020-08-18,SPY200821C00308000,CALL,2020-08-21,308.00,30.68,30.78,202,"4,585",2020-08-18 9:59AM EDT,37.89%
2020-08-18,SPY200821C00309000,CALL,2020-08-21,309.00,29.68,29.76,7,"7,636",2020-08-18 11:51AM EDT,33.20%
2020-08-18,SPY200821C00310000,CALL,2020-08-21,310.00,28.68,28.76,93,"75,663",2020-08-18 11:35AM EDT,32.03%
2020-08-18,SPY200821C00311000,CALL,2020-08-21,311.00,27.67,27.78,5,"7,502",2020-08-18 12:45PM EDT,34.38%
2020-08-18,SPY200821C00312000,CALL,2020-08-21,312.00,26.68,26.77,35,"2,969",2020-08-18 12:30PM EDT,32.03%
2020-08-18,SPY200821C00313000,CALL,2020-08-21,313.00,25.67,25.75,56,"6,608",2020-08-18 12:30PM EDT,25.78%
2020-08-18,SPY200821C00314000,CALL,2020-08-21,314.00,24.68,24.77,17,"10,877",2020-08-18 12:27PM EDT,29.69%
2020-08-18,SPY200821C00315000,CALL,2020-08-21,315.00,23.70,23.76,361,"24,348",2020-08-18 12:46PM EDT,26.95%
2020-08-18,SPY200821C00316000,CALL,2020-08-21,316.00,22.70,22.78,11,"4,194",2020-08-18 9:41AM EDT,28.71%
2020-08-18,SPY200821C00317000,CALL,2020-08-21,317.00,21.70,21.76,7,"6,334",2020-08-18 12:45PM EDT,25.00%
2020-08-18,SPY200821C00318000,CALL,2020-08-21,318.00,20.69,20.76,44,"5,187",2020-08-18 12:50PM EDT,23.83%
2020-08-18,SPY200821C00319000,CALL,2020-08-21,319.00,19.70,19.76,8,"6,525",2020-08-18 12:51PM EDT,22.66%
2020-08-18,SPY200821C00320000,CALL,2020-08-21,320.00,18.71,18.78,105,"40,464",2020-08-18 12:44PM EDT,24.02%
2020-08-18,SPY200821C00321000,CALL,2020-08-21,321.00,17.69,17.79,17,"7,674",2020-08-18 10:27AM EDT,23.83%
2020-08-18,SPY200821C00322000,CALL,2020-08-21,322.00,16.73,16.80,70,"13,026",2020-08-18 12:39PM EDT,23.24%
2020-08-18,SPY200821C00323000,CALL,2020-08-21,323.00,15.72,15.80,45,"9,325",2020-08-18 12:00PM EDT,22.07%
2020-08-18,SPY200821C00324000,CALL,2020-08-21,324.00,14.74,14.82,73,"13,113",2020-08-18 12:13PM EDT,21.88%
2020-08-18,SPY200821C00325000,CALL,2020-08-21,325.00,13.77,13.82,860,"27,588",2020-08-18 12:44PM EDT,20.61%
2020-08-18,SPY200821C00326000,CALL,2020-08-21,326.00,12.78,12.84,"1,563","24,646",2020-08-18 12:50PM EDT,20.12%
2020-08-18,SPY200821C00327000,CALL,2020-08-21,327.00,11.82,11.87,749,"12,167",2020-08-18 12:49PM EDT,19.78%
2020-08-18,SPY200821C00328000,CALL,2020-08-21,328.00,10.83,10.89,208,"8,104",2020-08-18 12:37PM EDT,18.95%
2020-08-18,SPY200821C00329000,CALL,2020-08-21,329.00,9.87,9.93,"1,083","6,892",2020-08-18 12:50PM EDT,18.46%
2020-08-18,SPY200821C00330000,CALL,2020-08-21,330.00,8.89,8.95,830,"36,450",2020-08-18 12:48PM EDT,17.38%
2020-08-18,SPY200821C00331000,CALL,2020-08-21,331.00,7.98,8.04,"1,377","10,587",2020-08-18 12:49PM EDT,17.38%
2020-08-18,SPY200821C00332000,CALL,2020-08-21,332.00,7.03,7.09,635,"11,652",2020-08-18 12:50PM EDT,16.43%
2020-08-18,SPY200821C00333000,CALL,2020-08-21,333.00,6.12,6.16,"3,391","15,112",2020-08-18 12:48PM EDT,15.58%
2020-08-18,SPY200821C00334000,CALL,2020-08-21,334.00,5.25,5.27,991,"10,081",2020-08-18 12:48PM EDT,14.92%
2020-08-18,SPY200821C00335000,CALL,2020-08-21,335.00,4.39,4.43,"13,415","38,109",2020-08-18 12:47PM EDT,14.43%
2020-08-18,SPY200821C00336000,CALL,2020-08-21,336.00,3.60,3.62,"2,302","11,350",2020-08-18 12:51PM EDT,13.82%
2020-08-18,SPY200821C00337000,CALL,2020-08-21,337.00,2.86,2.87,"9,861","14,250",2020-08-18 12:50PM EDT,13.25%
2020-08-18,SPY200821C00338000,CALL,2020-08-21,338.00,2.20,2.21,"26,204","20,529",2020-08-18 12:50PM EDT,12.83%
2020-08-18,SPY200821C00339000,CALL,2020-08-21,339.00,1.63,1.64,"23,438","14,836",2020-08-18 12:50PM EDT,12.46%
2020-08-18,SPY200821C00340000,CALL,2020-08-21,340.00,1.16,1.17,"37,474","42,017",2020-08-18 12:50PM EDT,12.17%
2020-08-18,SPY200821C00341000,CALL,2020-08-21,341.00,0.80,0.81,"11,216","9,486",2020-08-18 12:49PM EDT,12.01%
2020-08-18,SPY200821C00342000,CALL,2020-08-21,342.00,0.53,0.54,"10,410","11,952",2020-08-18 12:48PM EDT,11.90%
2020-08-18,SPY200821C00343000,CALL,2020-08-21,343.00,0.34,0.35,"3,226","9,722",2020-08-18 12:49PM EDT,11.87%
2020-08-18,SPY200821C00344000,CALL,2020-08-21,344.00,0.21,0.22,"2,654","21,553",2020-08-18 12:49PM EDT,11.87%
2020-08-18,SPY200821C00345000,CALL,2020-08-21,345.00,0.13,0.14,"3,260","26,230",2020-08-18 12:49PM EDT,12.01%
2020-08-18,SPY200821C00346000,CALL,2020-08-21,346.00,0.08,0.09,"1,068","5,425",2020-08-18 12:48PM EDT,12.26%
2020-08-18,SPY200821C00347000,CALL,2020-08-21,347.00,0.05,0.06,"7,560","10,947",2020-08-18 12:48PM EDT,12.60%
2020-08-18,SPY200821C00348000,CALL,2020-08-21,348.00,0.03,0.04,527,"5,197",2020-08-18 12:46PM EDT,12.89%
2020-08-18,SPY200821C00349000,CALL,2020-08-21,349.00,0.02,0.03,"1,611","5,210",2020-08-18 12:41PM EDT,13.48%
2020-08-18,SPY200821C00350000,CALL,2020-08-21,350.00,0.01,0.02,"1,250","28,121",2020-08-18 12:39PM EDT,13.77%
2020-08-18,SPY200821C00351000,CALL,2020-08-21,351.00,0.01,0.02,"5,418","6,706",2020-08-18 12:43PM EDT,14.84%
2020-08-18,SPY200821C00352000,CALL,2020-08-21,352.00,0.01,0.02,60,"2,851",2020-08-17 3:41PM EDT,15.82%
2020-08-18,SPY200821C00353000,CALL,2020-08-21,353.00,0.00,0.01,117,"2,538",2020-08-18 11:40AM EDT,15.63%
2020-08-18,SPY200821C00354000,CALL,2020-08-21,354.00,0.00,0.01,17,"4,386",2020-08-18 11:10AM EDT,16.41%
2020-08-18,SPY200821C00355000,CALL,2020-08-21,355.00,0.00,0.01,1,"17,912",2020-08-18 12:28PM EDT,17.38%
2020-08-18,SPY200821C00356000,CALL,2020-08-21,356.00,0.00,0.01,608,872,2020-08-14 3:52PM EDT,18.36%
2020-08-18,SPY200821C00357000,CALL,2020-08-21,357.00,0.00,0.01,10,"1,981",2020-08-18 12:09PM EDT,19.14%
2020-08-18,SPY200821C00358000,CALL,2020-08-21,358.00,0.00,0.01,180,203,2020-08-18 12:09PM EDT,20.31%
2020-08-18,SPY200821C00359000,CALL,2020-08-21,359.00,0.00,0.01,4,89,2020-08-13 2:15PM EDT,21.09%
2020-08-18,SPY200821C00360000,CALL,2020-08-21,360.00,0.00,0.01,10,"11,749",2020-08-17 2:25PM EDT,21.88%
2020-08-18,SPY200821C00361000,CALL,2020-08-21,361.00,0.00,0.01,1,103,2020-08-17 9:30AM EDT,22.66%
2020-08-18,SPY200821C00362000,CALL,2020-08-21,362.00,0.00,0.01,1,67,2020-08-11 3:38PM EDT,23.83%
2020-08-18,SPY200821C00363000,CALL,2020-08-21,363.00,0.00,0.01,102,139,2020-08-13 1:35PM EDT,24.61%
2020-08-18,SPY200821C00364000,CALL,2020-08-21,364.00,0.00,0.01,10,358,2020-08-14 9:30AM EDT,25.39%
2020-08-18,SPY200821C00365000,CALL,2020-08-21,365.00,0.00,0.01,2,"6,538",2020-08-17 9:30AM EDT,26.56%
2020-08-18,SPY200821C00366000,CALL,2020-08-21,366.00,0.00,0.01,2,860,2020-08-12 3:35PM EDT,27.34%
2020-08-18,SPY200821C00367000,CALL,2020-08-21,367.00,0.00,0.01,3,43,2020-08-13 11:01AM EDT,28.13%
2020-08-18,SPY200821C00370000,CALL,2020-08-21,370.00,0.00,0.01,42,"2,954",2020-08-13 9:30AM EDT,30.47%
2020-08-18,SPY200821C00375000,CALL,2020-08-21,375.00,0.00,0.01,92,"4,223",2020-08-07 1:53PM EDT,34.77%
2020-08-18,SPY200821C00380000,CALL,2020-08-21,380.00,0.00,0.01,9,"6,998",2020-08-07 12:09PM EDT,39.06%
2020-08-18,SPY200821C00385000,CALL,2020-08-21,385.00,0.00,0.01,1,"1,224",2020-08-06 2:43PM EDT,42.97%
2020-08-18,SPY200821C00390000,CALL,2020-08-21,390.00,0.00,0.01,2,"6,986",2020-08-17 11:02AM EDT,46.88%
2020-08-18,SPY200821C00395000,CALL,2020-08-21,395.00,0.00,0.01,2,"4,959",2020-08-03 11:25AM EDT,50.00%
2020-08-18,SPY200821C00400000,CALL,2020-08-21,400.00,0.00,0.01,2,"9,100",2020-08-05 11:01AM EDT,51.56%
2020-08-18,SPY200821C00405000,CALL,2020-08-21,405.00,0.00,0.01,5,"1,335",2020-07-30 9:30AM EDT,54.69%
2020-08-18,SPY200821C00410000,CALL,2020-08-21,410.00,0.00,0.01,1,946,2020-08-03 11:31AM EDT,57.81%
2020-08-18,SPY200821C00415000,CALL,2020-08-21,415.00,0.00,0.01,33,295,2020-07-17 1:45PM EDT,60.94%
2020-08-18,SPY200821C00420000,CALL,2020-08-21,420.00,0.00,0.01,7,"3,335",2020-07-20 3:16PM EDT,64.06%
2020-08-18,SPY200821C00425000,CALL,2020-08-21,425.00,0.00,0.01,13,"1,533",2020-08-13 3:38PM EDT,67.19%
2020-08-18,SPY200821P00140000,PUT,2020-08-21,140.00,0.00,0.01,1,"6,151",2020-08-18 10:22AM EDT,250.00%
2020-08-18,SPY200821P00145000,PUT,2020-08-21,145.00,0.00,0.01,1,"2,200",2020-08-03 10:29AM EDT,237.50%
2020-08-18,SPY200821P00150000,PUT,2020-08-21,150.00,0.00,0.01,"1,300","15,102",2020-08-12 2:05PM EDT,231.25%
2020-08-18,SPY200821P00155000,PUT,2020-08-21,155.00,0.00,0.01,281,"3,071",2020-07-30 10:48AM EDT,218.75%
2020-08-18,SPY200821P00160000,PUT,2020-08-21,160.00,0.00,0.01,400,"3,927",2020-08-07 12:53PM EDT,212.50%
2020-08-18,SPY200821P00165000,PUT,2020-08-21,165.00,0.00,0.01,1,"16,090",2020-08-17 1:42PM EDT,206.25%
2020-08-18,SPY200821P00170000,PUT,2020-08-21,170.00,0.00,0.01,60,"4,476",2020-07-31 1:14PM EDT,193.75%
2020-08-18,SPY200821P00175000,PUT,2020-08-21,175.00,0.00,0.01,9,"3,227",2020-08-05 10:19AM EDT,187.50%
2020-08-18,SPY200821P00180000,PUT,2020-08-21,180.00,0.00,0.01,1,"8,124",2020-08-17 11:52AM EDT,181.25%
2020-08-18,SPY200821P00185000,PUT,2020-08-21,185.00,0.00,0.01,1,"4,408",2020-08-11 1:32PM EDT,175.00%
2020-08-18,SPY200821P00190000,PUT,2020-08-21,190.00,0.00,0.01,20,"9,521",2020-08-10 1:08PM EDT,165.63%
2020-08-18,SPY200821P00195000,PUT,2020-08-21,195.00,0.00,0.01,1,"7,565",2020-08-17 1:58PM EDT,159.38%
2020-08-18,SPY200821P00200000,PUT,2020-08-21,200.00,0.00,0.01,300,"72,671",2020-08-14 2:14PM EDT,150.00%
2020-08-18,SPY200821P00205000,PUT,2020-08-21,205.00,0.00,0.01,10,"6,339",2020-08-13 12:07PM EDT,143.75%
2020-08-18,SPY200821P00210000,PUT,2020-08-21,210.00,0.00,0.01,1,"8,522",2020-08-11 9:30AM EDT,137.50%
2020-08-18,SPY200821P00215000,PUT,2020-08-21,215.00,0.00,0.01,14,"7,478",2020-08-11 3:35PM EDT,131.25%
2020-08-18,SPY200821P00220000,PUT,2020-08-21,220.00,0.00,0.01,2,"15,198",2020-08-13 2:50PM EDT,125.00%
2020-08-18,SPY200821P00221000,PUT,2020-08-21,221.00,0.00,0.01,15,"3,243",2020-08-07 10:54AM EDT,125.00%
2020-08-18,SPY200821P00222000,PUT,2020-08-21,222.00,0.00,0.01,2,"9,392",2020-08-17 11:00AM EDT,125.00%
2020-08-18,SPY200821P00223000,PUT,2020-08-21,223.00,0.00,0.01,1,"2,365",2020-08-07 12:21PM EDT,121.88%
2020-08-18,SPY200821P00224000,PUT,2020-08-21,224.00,0.00,0.01,18,"2,602",2020-08-07 12:53PM EDT,121.88%
2020-08-18,SPY200821P00225000,PUT,2020-08-21,225.00,0.00,0.01,3,"12,619",2020-08-13 12:17PM EDT,118.75%
2020-08-18,SPY200821P00226000,PUT,2020-08-21,226.00,0.00,0.01,9,"1,197",2020-08-11 1:44PM EDT,118.75%
2020-08-18,SPY200821P00227000,PUT,2020-08-21,227.00,0.00,0.01,6,"2,054",2020-08-12 3:45PM EDT,118.75%
2020-08-18,SPY200821P00228000,PUT,2020-08-21,228.00,0.00,0.01,30,"1,828",2020-08-13 4:06PM EDT,115.63%
2020-08-18,SPY200821P00229000,PUT,2020-08-21,229.00,0.00,0.01,50,"1,931",2020-08-14 9:30AM EDT,115.63%
2020-08-18,SPY200821P00230000,PUT,2020-08-21,230.00,0.00,0.01,51,"27,795",2020-08-12 2:03PM EDT,112.50%
2020-08-18,SPY200821P00231000,PUT,2020-08-21,231.00,0.00,0.01,1,"1,699",2020-08-06 3:56PM EDT,112.50%
2020-08-18,SPY200821P00232000,PUT,2020-08-21,232.00,0.00,0.01,12,"1,868",2020-08-10 9:51AM EDT,112.50%
2020-08-18,SPY200821P00233000,PUT,2020-08-21,233.00,0.00,0.01,35,"2,594",2020-08-13 2:11PM EDT,109.38%
2020-08-18,SPY200821P00234000,PUT,2020-08-21,234.00,0.00,0.01,11,"2,373",2020-08-12 10:26AM EDT,109.38%
2020-08-18,SPY200821P00235000,PUT,2020-08-21,235.00,0.00,0.01,8,"10,040",2020-08-14 3:14PM EDT,106.25%
2020-08-18,SPY200821P00236000,PUT,2020-08-21,236.00,0.00,0.01,50,"3,081",2020-08-17 9:30AM EDT,106.25%
2020-08-18,SPY200821P00237000,PUT,2020-08-21,237.00,0.00,0.01,10,"2,157",2020-08-14 3:57PM EDT,106.25%
2020-08-18,SPY200821P00238000,PUT,2020-08-21,238.00,0.00,0.01,10,"2,756",2020-08-14 3:57PM EDT,103.13%
2020-08-18,SPY200821P00239000,PUT,2020-08-21,239.00,0.00,0.01,10,"3,393",2020-08-14 3:58PM EDT,103.13%
2020-08-18,SPY200821P00240000,PUT,2020-08-21,240.00,0.00,0.01,3,"32,083",2020-08-17 3:45PM EDT,103.13%
2020-08-18,SPY200821P00241000,PUT,2020-08-21,241.00,0.00,0.01,210,"3,765",2020-08-14 3:46PM EDT,100.00%
2020-08-18,SPY200821P00242000,PUT,2020-08-21,242.00,0.00,0.01,10,"2,098",2020-08-14 3:46PM EDT,98.44%
2020-08-18,SPY200821P00243000,PUT,2020-08-21,243.00,0.00,0.01,260,"4,090",2020-08-14 4:14PM EDT,96.88%
2020-08-18,SPY200821P00244000,PUT,2020-08-21,244.00,0.00,0.01,25,"3,070",2020-08-14 2:32PM EDT,96.88%
2020-08-18,SPY200821P00245000,PUT,2020-08-21,245.00,0.00,0.01,738,"10,349",2020-08-17 12:48PM EDT,96.88%
2020-08-18,SPY200821P00246000,PUT,2020-08-21,246.00,0.00,0.01,3,"2,767",2020-08-12 3:44PM EDT,93.75%
2020-08-18,SPY200821P00247000,PUT,2020-08-21,247.00,0.00,0.01,11,"3,466",2020-08-14 10:46AM EDT,93.75%
2020-08-18,SPY200821P00248000,PUT,2020-08-21,248.00,0.00,0.01,1,"3,161",2020-08-10 11:11AM EDT,93.75%
2020-08-18,SPY200821P00249000,PUT,2020-08-21,249.00,0.00,0.01,14,"4,685",2020-08-14 10:07AM EDT,90.63%
2020-08-18,SPY200821P00250000,PUT,2020-08-21,250.00,0.00,0.01,2,"89,778",2020-08-18 9:32AM EDT,90.63%
2020-08-18,SPY200821P00251000,PUT,2020-08-21,251.00,0.00,0.01,75,"4,004",2020-08-14 11:08AM EDT,90.63%
2020-08-18,SPY200821P00252000,PUT,2020-08-21,252.00,0.00,0.01,251,"3,083",2020-08-12 12:03PM EDT,87.50%
2020-08-18,SPY200821P00253000,PUT,2020-08-21,253.00,0.00,0.01,5,"7,878",2020-08-13 12:16PM EDT,87.50%
2020-08-18,SPY200821P00254000,PUT,2020-08-21,254.00,0.00,0.01,3,"2,506",2020-08-13 11:28AM EDT,85.94%
2020-08-18,SPY200821P00255000,PUT,2020-08-21,255.00,0.00,0.01,1,"30,574",2020-08-13 1:42PM EDT,84.38%
2020-08-18,SPY200821P00256000,PUT,2020-08-21,256.00,0.00,0.01,109,"3,723",2020-08-14 9:30AM EDT,84.38%
2020-08-18,SPY200821P00257000,PUT,2020-08-21,257.00,0.00,0.01,1,"8,123",2020-08-14 12:53PM EDT,82.81%
2020-08-18,SPY200821P00258000,PUT,2020-08-21,258.00,0.00,0.01,47,"41,280",2020-08-17 2:44PM EDT,81.25%
2020-08-18,SPY200821P00259000,PUT,2020-08-21,259.00,0.00,0.01,5,"12,011",2020-08-07 3:49PM EDT,81.25%
2020-08-18,SPY200821P00260000,PUT,2020-08-21,260.00,0.00,0.01,2,"54,661",2020-08-17 3:51PM EDT,79.69%
2020-08-18,SPY200821P00261000,PUT,2020-08-21,261.00,0.00,0.01,200,"4,102",2020-08-13 10:04AM EDT,78.13%
2020-08-18,SPY200821P00262000,PUT,2020-08-21,262.00,0.00,0.01,20,"4,223",2020-08-14 3:14PM EDT,78.13%
2020-08-18,SPY200821P00263000,PUT,2020-08-21,263.00,0.00,0.01,7,"3,319",2020-08-17 1:04PM EDT,76.56%
2020-08-18,SPY200821P00264000,PUT,2020-08-21,264.00,0.00,0.01,49,"5,050",2020-08-18 9:53AM EDT,75.00%
2020-08-18,SPY200821P00265000,PUT,2020-08-21,265.00,0.00,0.01,1,"65,178",2020-08-18 9:44AM EDT,75.00%
2020-08-18,SPY200821P00266000,PUT,2020-08-21,266.00,0.01,0.02,29,"3,789",2020-08-18 12:41PM EDT,80.47%
